imdb_id,original_title,vote_average,vote_count,status,release_date,revenue,runtime,backdrop_path,budget,homepage,original_language,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,top_casts,director
tt0094721,Beetlejuice,7.384,6117,Released,30/03/1988,74714298,92,/sIzZQdXY21sEks9lGkGuXzqdGSA.jpg,15000000,,en,"After an untimely death, a newly dead New England couple seek help from a deranged demon exorcist to scare an affluent New York family out of their home.",41.633,/nnl6OWkyPpuMm595hmAxNW3rZFn.jpg,He's guaranteed to put some life in your afterlife.,"Fantasy, Comedy","Geffen Pictures, Warner Bros. Pictures",United States of America,English,"Michael Keaton, Winona Ryder, Catherine O'Hara",Tim Burton
tt0120917,The Emperor's New Groove,7.551,6109,Released,15/12/2000,169327687,78,/mZj8EUr6F1x2PWZjKPxaeYd5WRw.jpg,100000000,,en,"Kuzco is a self-centered emperor who summons Pacha from a village and to tell him that his home will be destroyed to make room for Kuzco's new summer home. Kuzco's advisor, Yzma, tries to poison Kuzco and accidentally turns him into a llama, who accidentally ends up in Pacha's village. Pacha offers to help Kuzco if he doesn't destroy his house, and so they form an unlikely partnership.",76.823,/wwbgkXQBEKtnyIJapk6gUgWkVw8.jpg,It's all about... ME!,"Adventure, Animation, Comedy, Family, Fantasy","Walt Disney Pictures, Walt Disney Feature Animation",United States of America,English,"David Spade, John Goodman, Eartha Kitt",Mark Dindal
tt0289043,28 Days Later,7.202,6104,Released,31/10/2002,85720385,113,/veUl0QT8swshQ9Dz0fQ1k6ZkthD.jpg,5000000,,en,"Twenty-eight days after a killer virus was accidentally unleashed from a British research facility, a small group of London survivors are caught in a desperate struggle to protect themselves from the infected. Carried by animals and humans, the virus turns those it infects into homicidal maniacs -- and it's absolutely impossible to contain.",37.355,/sQckQRt17VaWbo39GIu0TMOiszq.jpg,His fear began when he woke up alone. His terror began when he realised he wasn't.,"Horror, Thriller, Science Fiction",DNA Films,United Kingdom,"Spanish, English","Cillian Murphy, Naomie Harris, Brendan Gleeson",Danny Boyle
tt0181852,Terminator 3: Rise of the Machines,6.145,6098,Released,02/07/2003,435000000,109,/kbXMOnz2RhTSAbLtHX5hy5AXtwv.jpg,200000000,https://www.warnerbros.com/movies/terminator-3-rise-machines/,en,"It's been 10 years since John Connor saved Earth from Judgment Day, and he's now living under the radar, steering clear of using anything Skynet can trace. That is, until he encounters T-X, a robotic assassin ordered to finish what T-1000 started. Good thing Connor's former nemesis, the Terminator, is back to aid the now-adult Connor … just like he promised.",36.434,/qAnafzrd9Y5pVTWAP0tSDDMPzTR.jpg,The Machines Will Rise.,"Action, Thriller, Science Fiction","Columbia Pictures, Intermedia Films, C-2 Pictures, IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG, Mostow/Lieberman Productions, Warner Bros. Pictures, Senator International","Germany, United Kingdom, United States of America",English,"Arnold Schwarzenegger, Nick Stahl, Claire Danes",Jonathan Mostow
tt1655441,The Age of Adaline,7.469,6092,Released,16/04/2015,65663276,112,/w89trVfLmEdBxv7rxWKy5HyckXR.jpg,25000000,http://theageofadalinemovie.com,en,"After 29-year-old Adaline recovers from a nearly lethal accident, she inexplicably stops growing older. As the years stretch on and on, Adaline keeps her secret to herself  until she meets a man who changes her life.",27.069,/MbILysGhjAbnZi1Okae9wYqLMx.jpg,Love is timeless.,"Romance, Fantasy, Drama","Lakeshore Entertainment, Sidney Kimmel Entertainment, Lionsgate",United States of America,English,"Blake Lively, Michiel Huisman, Harrison Ford",Lee Toland Krieger
tt0217505,Gangs of New York,7.318,6091,Released,14/12/2002,193772504,168,/a2Aj5ksEo2HOUH3FbGyZCtaJM4C.jpg,100000000,https://www.miramax.com/movie/gangs-of-new-york/,en,"In 1863, Amsterdam Vallon returns to the Five Points of America to seek vengeance against the psychotic gangland kingpin, Bill the Butcher, who murdered his father years earlier. With an eager pickpocket by his side and a whole new army, Vallon fights his way to seek vengeance on the Butcher and restore peace in the area.",31.711,/lemqKtcCuAano5aqrzxYiKC8kkn.jpg,Freedom was born in the streets,"Drama, History, Crime","Miramax, Initial Entertainment Group, Alberto Grimaldi Productions, Touchstone Pictures","Italy, United States of America","English, Irish, Latin, Mandarin","Leonardo DiCaprio, Daniel Day-Lewis, Cameron Diaz",Martin Scorsese
tt5814060,The Nun,5.9,6076,Released,05/09/2018,365582797,96,/fgsHxz21B27hOOqQBiw9L6yWcM7.jpg,22000000,http://www.thenunmovie.com/,en,A priest with a haunted past and a novice on the threshold of her final vows are sent by the Vatican to investigate the death of a young nun in Romania and confront a malevolent force in the form of a demonic nun.,357.731,/sFC1ElvoKGdHJIWRpNB3xWJ9lJA.jpg,Pray For Forgiveness,"Horror, Mystery, Thriller","New Line Cinema, Atomic Monster, The Safran Company",United States of America,"English, Romanian, French, Latin","Taissa Farmiga, Demi�n Bichir, Jonas Bloquet",Corin Hardy
tt0120735,"Lock, Stock and Two Smoking Barrels",8.126,6072,Released,28/08/1998,28356188,105,/cXQH2u7wUIX1eoIdEj51kHXoWhX.jpg,1350000,http://www.universalstudiosentertainment.com/lock-stock-and-two-smoking-barrels/,en,A card shark and his unwillingly-enlisted friends need to make a lot of cash quick after losing a sketchy poker match. To do this they decide to pull a heist on a small-time gang who happen to be operating out of the flat next door.,10.5,/8kSerJrhrJWKLk1LViesGcnrUPE.jpg,A Disgrace to Criminals Everywhere.,"Comedy, Crime","Summit Entertainment, The Steve Tisch Company, SKA Films, PolyGram Filmed Entertainment, HandMade Films","United Kingdom, United States of America",English,"Jason Statham, Vinnie Jones, Jason Flemyng",Guy Ritchie
tt1253863,300: Rise of an Empire,6.093,6055,Released,05/03/2014,337580051,102,/Admlp6IYUI9UJEx451dvGldK7Mh.jpg,110000000,http://www.300themovie.com/,en,"Greek general Themistocles attempts to unite all of Greece by leading the charge that will change the course of the war. Themistocles faces the massive invading Persian forces led by mortal-turned-god, Xerxes and Artemesia, the vengeful commander of the Persian navy.",38.678,/wYDdWN1McB1Sio4z1dPSkb40Z78.jpg,Seize your glory!,"Action, Drama, War","Legendary Pictures, Hollywood Gang Productions, Atmosphere Entertainment MM, Nimar Studios, Warner Bros. Pictures, Cruel & Unusual Films",United States of America,English,"Sullivan Stapleton, Eva Green, Lena Headey",Noam Murro
tt1606378,A Good Day to Die Hard,5.3,6052,Released,06/02/2013,304654182,98,/mV1HOCbUqx7nfFPwledYsvMYHrw.jpg,92000000,http://www.diehardmovie.com/,en,"Iconoclastic, take-no-prisoners cop John McClane, finds himself for the first time on foreign soil after traveling to Moscow to help his wayward son Jack - unaware that Jack is really a highly-trained CIA operative out to stop a nuclear weapons heist. With the Russian underworld in pursuit, and battling a countdown to war, the two McClanes discover that their opposing methods make them unstoppable heroes.",88.883,/evxtv4e8Amm436Y5rW16RkGu8pX.jpg,Yippee Ki-Yay Mother Russia,"Action, Thriller","Mid Atlantic Films, Ingenious Media, Dune Entertainment, Big Screen Productions, Temple Hill Entertainment, TSG Entertainment, Giant Pictures, Origo Film Group, 20th Century Fox",United States of America,"English, Russian","Bruce Willis, Jai Courtney, Sebastian Koch",John Moore
tt0314331,Love Actually,7.1,6047,Released,07/09/2003,244931766,135,/xUWf5xX0AnZgAnYXAMk03zTbsef.jpg,40000000,http://www.loveactually.com/,en,Eight London couples try to deal with their relationships in different ways. Their tryst with love makes them discover how complicated relationships can be.,23.456,/7QPeVsr9rcFU9Gl90yg0gTOTpVv.jpg,The Ultimate Romantic Comedy.,"Comedy, Romance, Drama","Working Title Films, DNA Films, Universal Pictures, StudioCanal","France, United Kingdom","English, French, Portuguese","Hugh Grant, Keira Knightley, Colin Firth",Richard Curtis
tt2975578,The Purge: Anarchy,6.649,6042,Released,17/07/2014,111928365,104,/blfZnm6StMPnTY35kaooPBCsSVp.jpg,9000000,,en,"One night per year, the government sanctions a 12-hour period in which citizens can commit any crime they wish -- including murder -- without fear of punishment or imprisonment. Leo, a sergeant who lost his son, plans a vigilante mission of revenge during the mayhem. However, instead of a death-dealing avenger, he becomes the unexpected protector of four innocent strangers who desperately need his help if they are to survive the night.",36.694,/f2HD5iVhJWWv72QVWThUKk09zYy.jpg,Welcome to America where one night a year all crime is legal,"Horror, Thriller","Why Not Productions, Platinum Dunes, Blumhouse Productions, 5150 Action, Universal Pictures","France, United States of America",English,"Frank Grillo, Carmen Ejogo, Zach Gilford",James DeMonaco
tt0327056,Mystic River,7.746,6036,Released,03/03/2003,156822020,138,/ah9hRJhdMMLkntNDIatKwncNJra.jpg,25000000,,en,The lives of three men who were childhood friends are shattered when one of them suffers a family tragedy.,25.675,/1tyi6RZzbJ9bE0g0GUf6Q7BWLvv.jpg,"We bury our sins, we wash them clean.","Thriller, Crime, Drama, Mystery","Warner Bros. Pictures, Village Roadshow Pictures, NPV Entertainment, Malpaso Productions",United States of America,English,"Sean Penn, Tim Robbins, Kevin Bacon",Clint Eastwood
tt2567026,Alice Through the Looking Glass,6.55,6025,Released,25/05/2016,299457024,113,/A6d09KtZKdVGSg0gzsldjDwwvhD.jpg,170000000,http://movies.disney.com/alice-through-the-looking-glass,en,Alice Kingsleigh returns to Underland and faces a new adventure in saving the Mad Hatter.,34.545,/4g043PWVXkjHkxEEsEfwuAxlM8i.jpg,It's time for a little madness.,"Adventure, Family, Fantasy","Legend3D, Walt Disney Pictures, Roth Films, Team Todd, Tim Burton Productions","United Kingdom, United States of America",English,"Mia Wasikowska, Johnny Depp, Anne Hathaway",James Bobin
tt0795421,Mamma Mia!,6.966,6024,Released,03/07/2008,609841637,108,/ns9T8glyF7mYwxrcUHXm22nMf9t.jpg,52000000,http://www.mammamiamovie.com,en,"An independent, single mother who owns a small hotel on a Greek island is about to marry off the spirited young daughter she's raised alone. But, the daughter has secretly invited three of her mother's ex-lovers in the hopes of finding her biological father.",25.811,/zdUA4FNHbXPadzVOJiU0Rgn6cHR.jpg,Take a trip down the aisle you'll never forget,"Comedy, Romance","Littlestar, Playtone, Internationale Filmproduktion Richter","Germany, United Kingdom, United States of America","English, Greek","Meryl Streep, Amanda Seyfried, Pierce Brosnan",Phyllida Lloyd
tt3553976,Captain Fantastic,7.912,6017,Released,08/07/2016,23123592,118,/tMyVb5CXHnBLQ8V7s0FuFA5V9nP.jpg,5000000,http://www.bleeckerstreetmedia.com/captainfantastic,en,A father living in the forests of the Pacific Northwest with his six young kids tries to assimilate back into society.,27.428,/2sFME73GaD8UsUxPUKe60cPdLif.jpg,He Prepared Them for Everything Except the Outside World.,"Adventure, Drama","Electric City Entertainment, ShivHans Pictures",United States of America,"Esperanto, English","Viggo Mortensen, George Mackay, Samantha Isler",Matt Ross
tt0438488,Terminator Salvation,6,6009,Released,20/05/2009,371353001,115,/5tKiuZvvV1lic7v65rdoGPmoOvf.jpg,200000000,https://www.warnerbros.com/terminator-salvation,en,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.",40.434,/gw6JhlekZgtKUFlDTezq3j5JEPK.jpg,The End Begins.,"Action, Science Fiction, Thriller","Columbia Pictures, The Halcyon Company, Wonderland Sound and Vision, Warner Bros. Pictures, Mandate International, Intermedia Films","Germany, United Kingdom, United States of America","English, Italian","Christian Bale, Sam Worthington, Anton Yelchin",McG
tt0469494,There Will Be Blood,8.085,5985,Released,26/12/2007,77208711,158,/8LRcCJjbQI552BMCuGgYqph8USS.jpg,25000000,https://www.netflix.com/title/70075473,en,"Ruthless silver miner, turned oil prospector, Daniel Plainview, moves to oil-rich California. Using his son to project a trustworthy, family-man image, Plainview cons local landowners into selling him their valuable properties for a pittance. However, local preacher Eli Sunday suspects Plainview's motives and intentions, starting a slow-burning feud that threatens both their lives.",28.909,/fa0RDkAlCec0STeMNAhPaF89q6U.jpg,There will be greed. There will be vengeance.,Drama,"Paramount Vantage, Miramax, Ghoulardi Film Company",United States of America,English,"Daniel Day-Lewis, Paul Dano, Dillon Freasier",Paul Thomas Anderson
tt0103776,Batman Returns,6.913,5985,Released,19/06/1992,280000000,126,/3WP0RObZ2t7ShHfqQpKPljF9B22.jpg,80000000,,en,"While Batman deals with a deformed man calling himself the Penguin, an employee of a corrupt businessman transforms into the Catwoman.",29.261,/jKBjeXM7iBBV9UkUcOXx3m7FSHY.jpg,"The Bat, the Cat, the Penguin.","Action, Fantasy","Warner Bros. Pictures, DC Comics",United States of America,English,"Michael Keaton, Danny DeVito, Michelle Pfeiffer",Tim Burton
tt1289401,Ghostbusters,5.371,5976,Released,14/07/2016,229147509,117,/3RWsSQlqzRjsuqSRmoyggy74UA7.jpg,144000000,http://www.ghostbusters.com/,en,"Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat.",40.052,/wJmWliwXIgZOCCVOcGRBhce7xPS.jpg,Who You Gonna Call?,"Action, Fantasy, Comedy","Ghost Corps, Columbia Pictures, Village Roadshow Pictures, LStar Capital, Feigco Entertainment, Pascal Pictures, The Montecito Picture Company",United States of America,English,"Melissa McCarthy, Kristen Wiig, Kate McKinnon",Paul Feig
tt0119174,The Game,7.56,5975,Released,12/09/1997,109423648,129,/k7GM13qRYSour3lk90Dq1EwdpoW.jpg,50000000,https://www.criterion.com/films/28058-the-game,en,"In honor of his birthday, San Francisco banker Nicholas Van Orton, a financial genius and a cold-hearted loner, receives an unusual present from his younger brother, Conrad: a gift certificate to play a unique kind of game. In nary a nanosecond, Nicholas finds himself consumed by a dangerous set of ever-changing rules, unable to distinguish where the charade ends and reality begins.",24.586,/4UOa079915QjiTA2u5hT2yKVgUu.jpg,What do you get for the man who has everything?,"Drama, Thriller, Mystery","PolyGram Filmed Entertainment, Propaganda Films",United States of America,"Cantonese, German, English","Michael Douglas, Sean Penn, Deborah Kara Unger",David Fincher
tt1192628,Rango,6.825,5969,Released,02/03/2011,245724603,107,/6B2tOYhaIpv3kPKBkvdebX624Gw.jpg,135000000,http://www.rangomovie.com/,en,"When Rango, a lost family pet, accidentally winds up in the gritty, gun-slinging town of Dirt, the less-than-courageous lizard suddenly finds he stands out. Welcomed as the last hope the town has been waiting for, new Sheriff Rango is forced to play his new role to the hilt.",69.598,/oVeRl1SRADz74OrY97usmP1flLV.jpg,Heroes come in all different colors.,"Animation, Comedy, Family, Western, Adventure","Paramount, Nickelodeon Movies, GK Films, Blind Wink, Industrial Light & Magic",United States of America,English,"Johnny Depp, Isla Fisher, Abigail Breslin",Gore Verbinski
tt0213149,Pearl Harbor,6.932,5944,Released,21/05/2001,449220945,183,/zv1xOEQzebKyku349qDZ085FZlO.jpg,140000000,,en,"The lifelong friendship between Rafe McCawley and Danny Walker is put to the ultimate test when the two ace fighter pilots become entangled in a love triangle with beautiful Naval nurse Evelyn Johnson. But the rivalry between the friends-turned-foes is immediately put on hold when they find themselves at the center of Japan's devastating attack on Pearl Harbor on Dec. 7, 1941.",33.063,/y8A0Cvp8WQmZ3bjbnsL53lY0dsC.jpg,It takes a moment to change history. It takes love to change lives.,"War, History, Romance, Drama","Jerry Bruckheimer Films, Touchstone Pictures",United States of America,"French, English, Japanese","Ben Affleck, Josh Hartnett, Kate Beckinsale",Michael Bay
tt1245492,This Is the End,6.222,5941,Released,12/06/2013,126041322,107,/sXfN4ir91SfTeoWidIukQWane43.jpg,32000000,http://www.thisistheend.com/,en,"While attending a party at James Franco's house, Seth Rogen, Jay Baruchel and many other celebrities are faced with the apocalypse.",37.315,/7Wdc3etyBJA4432TYtz6n9GQd1c.jpg,Nothing ruins a party like the end of the world.,"Action, Comedy","Columbia Pictures, Mandate Pictures, Point Grey Pictures, Sony Pictures",United States of America,English,"Seth Rogen, James Franco, Jonah Hill",Seth Rogen & Evan Goldberg
tt6565702,Dark Phoenix,5.994,5941,Released,05/06/2019,252442974,114,/cjRUhKyt2Jo3V1KNzc5tpPNfccG.jpg,200000000,https://www.20thcenturystudios.com/movies/dark-phoenix,en,"The X-Men face their most formidable and powerful foe when one of their own, Jean Grey, starts to spiral out of control. During a rescue mission in outer space, Jean is nearly killed when she's hit by a mysterious cosmic force. Once she returns home, this force not only makes her infinitely more powerful, but far more unstable. The X-Men must now band together to save her soul and battle aliens that want to use Grey's new abilities to rule the galaxy.",42.341,/kZv92eTc0Gg3mKxqjjDAM73z9cy.jpg,The Phoenix will rise.,"Fantasy, Science Fiction, Action, Adventure","The Donners' Company, Genre Films, Hutch Parker Entertainment, 20th Century Fox",United States of America,"English, Portuguese, Russian","Sophie Turner, James McAvoy, Michael Fassbender",Simon Kinberg
tt1499658,Horrible Bosses,6.565,5940,Released,08/07/2011,209838559,98,/9fkYHcOtaz4cKmlDWw7tqUr5TUt.jpg,35000000,http://horriblebossesmovie.warnerbros.com/index.html,en,"For Nick, Kurt and Dale, the only thing that would make the daily grind more tolerable would be to grind their intolerable bosses into dust. Quitting is not an option, so, with the benefit of a few-too-many drinks and some dubious advice from a hustling ex-con, the three friends devise a convoluted and seemingly foolproof plan to rid themselves of their respective employers... permanently.",25.142,/uQkUwgyFHAm0jGQERPG6Z9o9Zbj.jpg,Ever wish your boss was dead?,"Comedy, Crime","New Line Cinema, Rat Entertainment",United States of America,English,"Jason Bateman, Charlie Day, Jennifer Aniston",Seth Gordon
tt0307453,Shark Tale,6.023,5923,Released,20/09/2004,367275019,90,/7ZmZxar3bYORcl0TPA4oceyxcaE.jpg,75000000,,en,"Oscar is a small fish whose big aspirations often get him into trouble. Meanwhile, Lenny is a great white shark with a surprising secret that no sea creature would guess: He's a vegetarian. When a lie turns Oscar into an improbable hero and Lenny becomes an outcast, the two form an unlikely friendship.",42.747,/r08DpyPyhXcJTfNZAICNGMzcQ8l.jpg,Behind every little fish is a great white lie.,"Animation, Action, Comedy, Family","DreamWorks Animation, DreamWorks Pictures",United States of America,English,"Will Smith, Robert De Niro, Ren�e Zellweger","Vicky Jenson, Bibo Bergeron, Rob Letterman"
tt1638002,"Love, Rosie",7.837,5918,Released,16/10/2014,4439431,102,/txDX7lBx8bBhF7dRCEfDYmAmdnk.jpg,0,,en,"Since the moment they met at age 5, Rosie and Alex have been best friends, facing the highs and lows of growing up side by side. A fleeting shared moment, one missed opportunity, and the decisions that follow send their lives in completely different directions. As each navigates the complexities of life, love, and everything in between, they always find their way back to each other - but is it just friendship, or something more?",29.428,/rpD0t7DhzJVadnzgxSYrqljQTL2.jpg,Right Love. Wrong Time.,"Romance, Drama, Comedy","Constantin Film, Octagon Films, Canyon Creek Films, Mister Smith Entertainment, FFF Bayern, FFA, MEDIA Programme of the European Union, OMDC","Belgium, Canada, Germany, Ireland, United Kingdom",English,"Lily Collins, Sam Claflin, Tamsin Egerton",Christian Ditter
tt0918940,The Legend of Tarzan,5.9,5917,Released,29/06/2016,356743061,109,/kv2pCPUewLEcYk1jArn3HmyvSRn.jpg,180000000,http://legendoftarzan.com,en,"Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.",27.807,/eJrfz178xBGlxjDGxnBXTzWWa4w.jpg,Human. Nature.,"Fantasy, Action, Adventure","Village Roadshow Pictures, Dark Horse Entertainment, Beagle Pug Films, Jerry Weintraub Productions, RatPac Entertainment, Riche Productions, Warner Bros. Pictures","Canada, United Kingdom, United States of America",English,"Alexander Skarsg�rd, Margot Robbie, Samuel L. Jackson",David Yates
tt0230600,The Others,7.612,5916,Released,02/08/2001,209947037,101,/y5hbHJbERDFurustaqcVamN84Y0.jpg,17000000,,en,"Grace is a religious woman who lives in an old house kept dark because her two children, Anne and Nicholas, have a rare sensitivity to light. When the family begins to suspect the house is haunted, Grace fights to protect her children at any cost in the face of strange events and disturbing visions.",40.216,/p8g1vlTvpM6nr2hMMiZ1fUlKF0D.jpg,Sooner or later they’ll find you.,"Horror, Mystery, Thriller","Cruise/Wagner Productions, Canal+, Sogecine, Las Producciones del Escorpion, Dimension Films, StudioCanal","France, Spain, United States of America",English,"Nicole Kidman, Christopher Eccleston, Fionnula Flanagan",Alejandro Amen�bar
tt0499448,The Chronicles of Narnia: Prince Caspian,6.616,5916,Released,15/05/2008,419665568,150,/9pBv1BOSloAUgAkF0meJWdnbV4Q.jpg,225000000,,en,"One year after their incredible adventures in the Lion, the Witch and the Wardrobe, Peter, Edmund, Lucy and Susan Pevensie return to Narnia to aid a young prince whose life has been threatened by the evil King Miraz. Now, with the help of a colorful cast of new characters, including Trufflehunter the badger and Nikabrik the dwarf, the Pevensie clan embarks on an incredible quest to ensure that Narnia is returned to its rightful heir.",39.516,/qxz3WIyjZiSKUhaTIEJ3c1GcC9z.jpg,Everything you know is about to change forever.,"Adventure, Family, Fantasy","Walt Disney Pictures, Walden Media, Stillking Films, Ozumi Films, Propeler, Silverbell Films, Revolution Sun Studios","Czech Republic, Poland, Slovenia, United States of America",English,"Ben Barnes, Georgie Henley, Skandar Keynes",Andrew Adamson
tt0047396,Rear Window,8.359,5893,Released,01/08/1954,37034514,112,/zGs5tZOlvc9cprdcU6kDOVNpujf.jpg,1000000,,en,A wheelchair-bound photographer spies on his neighbors from his apartment window and becomes convinced one of them has committed murder.,27.612,/qitnZcLP7C9DLRuPpmvZ7GiEjJN.jpg,It only takes one witness to spoil the perfect crime.,"Thriller, Mystery","Paramount, Patron Inc.",United States of America,English,"James Stewart, Grace Kelly, Raymond Burr",Alfred Hitchcock
